arm,seed,epoch,train_nll,val_nll,train_val_gap,val_nll_above_own_min,lr,secs,improved,is_retained_epoch,epochs_from_retained,n_epochs_run,note
m1_klg,20250721,5,0.540728,0.635744,0.095016,0.01516,0.000973,7.61,False,False,3,11,"LOWER BOUND, not a measured train-validation gap: train_nll is accumulated in model.train() mode with dropout 0.3 and augmentation active and averaged across the epoch while the weights update, while val_nll is a single clean eval-mode pass on the epoch-end weights. All three differences inflate train_nll and the gap is val_nll - train_nll, so the true gap is at least this large and by an unknown margin"
m1_klg,20250721,6,0.534928,0.641649,0.106721,0.021064,0.000958,7.73,False,False,4,11,"LOWER BOUND, not a measured train-validation gap: train_nll is accumulated in model.train() mode with dropout 0.3 and augmentation active and averaged across the epoch while the weights update, while val_nll is a single clean eval-mode pass on the epoch-end weights. All three differences inflate train_nll and the gap is val_nll - train_nll, so the true gap is at least this large and by an unknown margin"
m1_klg,20250721,7,0.531775,0.642864,0.111088,0.022279,0.00094,7.71,False,False,5,11,"LOWER BOUND, not a measured train-validation gap: train_nll is accumulated in model.train() mode with dropout 0.3 and augmentation active and averaged across the epoch while the weights update, while val_nll is a single clean eval-mode pass on the epoch-end weights. All three differences inflate train_nll and the gap is val_nll - train_nll, so the true gap is at least this large and by an unknown margin"
m1_klg,20250721,8,0.527423,0.647018,0.119595,0.026433,0.000919,7.57,False,False,6,11,"LOWER BOUND, not a measured train-validation gap: train_nll is accumulated in model.train() mode with dropout 0.3 and augmentation active and averaged across the epoch while the weights update, while val_nll is a single clean eval-mode pass on the epoch-end weights. All three differences inflate train_nll and the gap is val_nll - train_nll, so the true gap is at least this large and by an unknown margin"
m1_klg,20250721,9,0.524111,0.650919,0.126808,0.030334,0.000895,7.53,False,False,7,11,"LOWER BOUND, not a measured train-validation gap: train_nll is accumulated in model.train() mode with dropout 0.3 and augmentation active and averaged across the epoch while the weights update, while val_nll is a single clean eval-mode pass on the epoch-end weights. All three differences inflate train_nll and the gap is val_nll - train_nll, so the true gap is at least this large and by an unknown margin"
m1_klg,20250721,10,0.521074,0.655769,0.134695,0.035184,0.000868,7.68,False,False,8,11,"LOWER BOUND, not a measured train-validation gap: train_nll is accumulated in model.train() mode with dropout 0.3 and augmentation active and averaged across the epoch while the weights update, while val_nll is a single clean eval-mode pass on the epoch-end weights. All three differences inflate train_nll and the gap is val_nll - train_nll, so the true gap is at least this large and by an unknown margin"
m1_klg,20250722,0,0.599734,0.631472,0.031738,0.014042,0.000506,7.59,True,False,-2,11,"LOWER BOUND, not a measured train-validation gap: train_nll is accumulated in model.train() mode with dropout 0.3 and augmentation active and averaged across the epoch while the weights update, while val_nll is a single clean eval-mode pass on the epoch-end weights. All three differences inflate train_nll and the gap is val_nll - train_nll, so the true gap is at least this large and by an unknown margin"
m1_klg,20250722,1,0.587104,0.622585,0.03548,0.005154,0.001,7.71,True,False,-1,11,"LOWER BOUND, not a measured train-validation gap: train_nll is accumulated in model.train() mode with dropout 0.3 and augmentation active and averaged across the epoch while the weights update, while val_nll is a single clean eval-mode pass on the epoch-end weights. All three differences inflate train_nll and the gap is val_nll - train_nll, so the true gap is at least this large and by an unknown margin"
m1_klg,20250722,2,0.568086,0.61743,0.049344,0.0,0.000998,7.65,True,True,0,11,"LOWER BOUND, not a measured train-validation gap: train_nll is accumulated in model.train() mode with dropout 0.3 and augmentation active and averaged across the epoch while the weights update, while val_nll is a single clean eval-mode pass on the epoch-end weights. All three differences inflate train_nll and the gap is val_nll - train_nll, so the true gap is at least this large and by an unknown margin"
m1_klg,20250722,3,0.554401,0.62118,0.066778,0.003749,0.000993,7.61,False,False,1,11,"LOWER BOUND, not a measured train-validation gap: train_nll is accumulated in model.train() mode with dropout 0.3 and augmentation active and averaged across the epoch while the weights update, while val_nll is a single clean eval-mode pass on the epoch-end weights. All three differences inflate train_nll and the gap is val_nll - train_nll, so the true gap is at least this large and by an unknown margin"
m1_klg,20250722,4,0.54742,0.62836,0.08094,0.010929,0.000985,7.54,False,False,2,11,"LOWER BOUND, not a measured train-validation gap: train_nll is accumulated in model.train() mode with dropout 0.3 and augmentation active and averaged across the epoch while the weights update, while val_nll is a single clean eval-mode pass on the epoch-end weights. All three differences inflate train_nll and the gap is val_nll - train_nll, so the true gap is at least this large and by an unknown margin"
m1_klg,20250722,5,0.54109,0.634995,0.093905,0.017564,0.000973,7.65,False,False,3,11,"LOWER BOUND, not a measured train-validation gap: train_nll is accumulated in model.train() mode with dropout 0.3 and augmentation active and averaged across the epoch while the weights update, while val_nll is a single clean eval-mode pass on the epoch-end weights. All three differences inflate train_nll and the gap is val_nll - train_nll, so the true gap is at least this large and by an unknown margin"
m1_klg,20250722,6,0.537201,0.638861,0.10166,0.021431,0.000958,7.59,False,False,4,11,"LOWER BOUND, not a measured train-validation gap: train_nll is accumulated in model.train() mode with dropout 0.3 and augmentation active and averaged across the epoch while the weights update, while val_nll is a single clean eval-mode pass on the epoch-end weights. All three differences inflate train_nll and the gap is val_nll - train_nll, so the true gap is at least this large and by an unknown margin"
m1_klg,20250722,7,0.532397,0.641814,0.109417,0.024384,0.00094,7.61,False,False,5,11,"LOWER BOUND, not a measured train-validation gap: train_nll is accumulated in model.train() mode with dropout 0.3 and augmentation active and averaged across the epoch while the weights update, while val_nll is a single clean eval-mode pass on the epoch-end weights. All three differences inflate train_nll and the gap is val_nll - train_nll, so the true gap is at least this large and by an unknown margin"
m1_klg,20250722,8,0.529348,0.645349,0.116001,0.027918,0.000919,7.59,False,False,6,11,"LOWER BOUND, not a measured train-validation gap: train_nll is accumulated in model.train() mode with dropout 0.3 and augmentation active and averaged across the epoch while the weights update, while val_nll is a single clean eval-mode pass on the epoch-end weights. All three differences inflate train_nll and the gap is val_nll - train_nll, so the true gap is at least this large and by an unknown margin"
m1_klg,20250722,9,0.525219,0.648018,0.122798,0.030587,0.000895,7.62,False,False,7,11,"LOWER BOUND, not a measured train-validation gap: train_nll is accumulated in model.train() mode with dropout 0.3 and augmentation active and averaged across the epoch while the weights update, while val_nll is a single clean eval-mode pass on the epoch-end weights. All three differences inflate train_nll and the gap is val_nll - train_nll, so the true gap is at least this large and by an unknown margin"
m1_klg,20250722,10,0.521929,0.654159,0.13223,0.036728,0.000868,7.65,False,False,8,11,"LOWER BOUND, not a measured train-validation gap: train_nll is accumulated in model.train() mode with dropout 0.3 and augmentation active and averaged across the epoch while the weights update, while val_nll is a single clean eval-mode pass on the epoch-end weights. All three differences inflate train_nll and the gap is val_nll - train_nll, so the true gap is at least this large and by an unknown margin"
m1_klg,20250723,0,0.599898,0.631677,0.03178,0.010232,0.000506,7.62,True,False,-2,11,"LOWER BOUND, not a measured train-validation gap: train_nll is accumulated in model.train() mode with dropout 0.3 and augmentation active and averaged across the epoch while the weights update, while val_nll is a single clean eval-mode pass on the epoch-end weights. All three differences inflate train_nll and the gap is val_nll - train_nll, so the true gap is at least this large and by an unknown margin"
m1_klg,20250723,1,0.587679,0.622236,0.034557,0.000791,0.001,7.59,True,False,-1,11,"LOWER BOUND, not a measured train-validation gap: train_nll is accumulated in model.train() mode with dropout 0.3 and augmentation active and averaged across the epoch while the weights update, while val_nll is a single clean eval-mode pass on the epoch-end weights. All three differences inflate train_nll and the gap is val_nll - train_nll, so the true gap is at least this large and by an unknown margin"
